timestamp,zone,ecu_status,network_status,gateway_status,recovery_status,recovery_attempts,telemetry,diagnostics
2026-09-17T22:28:00,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 37.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:01,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 37.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:01,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 37.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:01,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 37.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:01,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 38.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:01,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 38.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:01,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 38.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:02,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 38.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:02,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 38.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:02,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 38.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:02,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 39.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:02,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 39.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:02,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 39.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:03,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 39.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:03,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 39.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:03,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 39.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:03,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 40.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:03,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 40.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:03,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 40.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:04,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 40.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:04,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 40.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:04,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 40.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:04,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 41.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:04,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 41.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:04,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 41.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:05,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 41.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:05,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 41.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:05,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 41.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:05,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 42.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:05,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 42.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:05,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 42.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:06,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 42.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:06,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 42.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:06,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 42.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:06,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 43.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:06,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 43.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:06,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 43.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:07,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 43.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:07,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 43.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:07,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 43.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:07,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 44.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:07,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 44.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:07,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 44.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:08,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 44.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:08,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 44.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:08,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 44.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:08,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 45.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:08,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 45.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:08,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 45.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:09,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 45.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:09,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 45.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:09,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 45.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:09,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 46.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:09,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 46.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:09,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 46.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:10,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 46.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:10,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 46.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:10,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 46.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:10,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 47.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:10,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 47.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:10,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 47.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:11,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 47.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:11,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 47.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:11,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 47.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:11,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 48.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:11,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 48.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:11,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 48.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:12,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 48.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:12,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 48.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:12,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 48.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:12,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 49.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:12,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 49.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:12,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 49.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:13,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 49.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:13,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 49.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:13,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 49.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:13,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 50.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:13,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 50.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:13,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 50.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:14,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 50.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:14,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 50.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:14,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 50.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:14,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 51.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:14,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 51.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:14,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 51.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:15,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 51.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:15,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 51.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:15,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 51.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:15,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 52.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:15,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 52.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:15,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 52.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:16,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 52.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:28:16,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 52.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:28:16,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 52.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:28:16,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 53.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
